datetime,load
2024-03-31 20:45:00+00:00,-20660000.0
2024-03-31 21:00:00+00:00,-20640000.0
2024-03-31 21:15:00+00:00,-20580000.0
2024-03-31 21:30:00+00:00,-20333333.333333332
2024-03-31 21:45:00+00:00,-19590000.0
2024-03-31 22:00:00+00:00,-19750000.0
2024-03-31 22:15:00+00:00,-19340000.0
2024-03-31 22:30:00+00:00,-18810000.0
2024-03-31 22:45:00+00:00,-18590000.0
2024-03-31 23:00:00+00:00,-18590000.0
2024-03-31 23:15:00+00:00,-18590000.0
2024-03-31 23:30:00+00:00,-17853333.333333332
2024-03-31 23:45:00+00:00,-17600000.0
2024-04-01 00:00:00+00:00,-17600000.0
2024-04-01 00:15:00+00:00,-17600000.0
2024-04-01 00:30:00+00:00,-17600000.0
2024-04-01 00:45:00+00:00,-17600000.0
2024-04-01 01:00:00+00:00,-17600000.0
2024-04-01 01:15:00+00:00,-17600000.0
2024-04-01 01:30:00+00:00,-17600000.0
2024-04-01 01:45:00+00:00,-17513333.333333332
2024-04-01 02:00:00+00:00,-16600000.000000002
2024-04-01 02:15:00+00:00,-16600000.000000002
2024-04-01 02:30:00+00:00,-16600000.000000002
2024-04-01 02:45:00+00:00,-16600000.000000002
2024-04-01 03:00:00+00:00,-16600000.000000002
2024-04-01 03:15:00+00:00,-16600000.000000002
2024-04-01 03:30:00+00:00,-16600000.000000002
2024-04-01 03:45:00+00:00,-16600000.000000002
2024-04-01 04:00:00+00:00,-16600000.000000002
2024-04-01 04:15:00+00:00,-16976666.666666668
2024-04-01 04:30:00+00:00,-17853333.333333332
2024-04-01 04:45:00+00:00,-17600000.0
2024-04-01 05:00:00+00:00,-17600000.0
2024-04-01 05:15:00+00:00,-17736666.666666668
2024-04-01 05:30:00+00:00,-17600000.0
2024-04-01 05:45:00+00:00,-17786666.666666664
2024-04-01 06:00:00+00:00,-18683333.333333332
2024-04-01 06:15:00+00:00,-18860000.0
2024-04-01 06:30:00+00:00,-19200000.0
2024-04-01 06:45:00+00:00,-18956666.666666668
2024-04-01 07:00:00+00:00,-20033333.333333336
2024-04-01 07:15:00+00:00,-20576666.666666668
2024-04-01 07:30:00+00:00,-20313333.333333332
2024-04-01 07:45:00+00:00,-21183333.333333332
2024-04-01 08:00:00+00:00,-22186666.666666668
2024-04-01 08:15:00+00:00,-21910000.0
2024-04-01 08:30:00+00:00,-22493333.333333332
2024-04-01 08:45:00+00:00,-22813333.333333332
2024-04-01 09:00:00+00:00,-23370000.0
2024-04-01 09:15:00+00:00,-23320000.0
2024-04-01 09:30:00+00:00,-23556666.666666668
2024-04-01 09:45:00+00:00,-23966666.666666664
2024-04-01 10:00:00+00:00,-24100000.0
2024-04-01 10:15:00+00:00,-22596666.666666668
2024-04-01 10:30:00+00:00,-22773333.333333332
2024-04-01 10:45:00+00:00,-21656666.666666668
2024-04-01 11:00:00+00:00,-21610000.0
2024-04-01 11:15:00+00:00,-20246666.666666668
2024-04-01 11:30:00+00:00,-21910000.0
2024-04-01 11:45:00+00:00,-21346666.666666668
2024-04-01 12:00:00+00:00,-23590000.0
2024-04-01 12:15:00+00:00,-22243333.333333332
2024-04-01 12:30:00+00:00,-20756666.666666668
2024-04-01 12:45:00+00:00,-19286666.666666664
2024-04-01 13:00:00+00:00,-20156666.666666668
2024-04-01 13:15:00+00:00,-18550000.0
2024-04-01 13:30:00+00:00,-17686666.666666668
2024-04-01 13:45:00+00:00,-17490000.0
2024-04-01 14:00:00+00:00,-20320000.0
2024-04-01 14:15:00+00:00,-19920000.0
2024-04-01 14:30:00+00:00,-20543333.333333332
2024-04-01 14:45:00+00:00,-20590000.0
2024-04-01 15:00:00+00:00,-20840000.0
2024-04-01 15:15:00+00:00,-21543333.333333332
2024-04-01 15:30:00+00:00,-23623333.333333336
2024-04-01 15:45:00+00:00,-23866666.666666668
2024-04-01 16:00:00+00:00,-24360000.0
2024-04-01 16:15:00+00:00,-22860000.0
2024-04-01 16:30:00+00:00,-23730000.0
2024-04-01 16:45:00+00:00,-24213333.333333336
2024-04-01 17:00:00+00:00,-24536666.666666664
2024-04-01 17:15:00+00:00,-23700000.0
2024-04-01 17:30:00+00:00,-24063333.333333332
2024-04-01 17:45:00+00:00,-24210000.0
2024-04-01 18:00:00+00:00,-25363333.333333332
2024-04-01 18:15:00+00:00,-24136666.666666668
2024-04-01 18:30:00+00:00,-24876666.666666664
2024-04-01 18:45:00+00:00,-24570000.0
2024-04-01 19:00:00+00:00,-25196666.666666664
2024-04-01 19:15:00+00:00,-24523333.333333332
2024-04-01 19:30:00+00:00,-24946666.666666664
2024-04-01 19:45:00+00:00,-23623333.333333336
2024-04-01 20:00:00+00:00,-23686666.666666668
2024-04-01 20:15:00+00:00,-22990000.0
2024-04-01 20:30:00+00:00,-22993333.333333332
2024-04-01 20:45:00+00:00,-22100000.0
2024-04-01 21:00:00+00:00,-21910000.0
2024-04-01 21:15:00+00:00,-21580000.0
2024-04-01 21:30:00+00:00,-21076666.666666668
2024-04-01 21:45:00+00:00,-21006666.666666668
2024-04-01 22:00:00+00:00,-20566666.666666668
2024-04-01 22:15:00+00:00,-19590000.0
2024-04-01 22:30:00+00:00,-19590000.0
2024-04-01 22:45:00+00:00,-19590000.0
2024-04-01 23:00:00+00:00,-19390000.0
2024-04-01 23:15:00+00:00,-18590000.0
2024-04-01 23:30:00+00:00,-18590000.0
2024-04-01 23:45:00+00:00,-17633333.333333332
2024-04-02 00:00:00+00:00,-17600000.0
2024-04-02 00:15:00+00:00,-17600000.0
2024-04-02 00:30:00+00:00,-17600000.0
2024-04-02 00:45:00+00:00,-17600000.0
2024-04-02 01:00:00+00:00,-17600000.0
2024-04-02 01:15:00+00:00,-17600000.0
2024-04-02 01:30:00+00:00,-16753333.333333334
2024-04-02 01:45:00+00:00,-16600000.000000002
2024-04-02 02:00:00+00:00,-16600000.000000002
2024-04-02 02:15:00+00:00,-16600000.000000002
2024-04-02 02:30:00+00:00,-16600000.000000002
2024-04-02 02:45:00+00:00,-16600000.000000002
2024-04-02 03:00:00+00:00,-16600000.000000002
2024-04-02 03:15:00+00:00,-16600000.000000002
2024-04-02 03:30:00+00:00,-17280000.0
2024-04-02 03:45:00+00:00,-17600000.0
2024-04-02 04:00:00+00:00,-18486666.666666668
2024-04-02 04:15:00+00:00,-18590000.0
2024-04-02 04:30:00+00:00,-19746666.666666668
2024-04-02 04:45:00+00:00,-20103333.333333332
2024-04-02 05:00:00+00:00,-21610000.0
2024-04-02 05:15:00+00:00,-21873333.333333336
2024-04-02 05:30:00+00:00,-23010000.0
2024-04-02 05:45:00+00:00,-25090000.0
2024-04-02 06:00:00+00:00,-25396666.666666668
2024-04-02 06:15:00+00:00,-24720000.0
2024-04-02 06:30:00+00:00,-24700000.0
2024-04-02 06:45:00+00:00,-24060000.0
2024-04-02 07:00:00+00:00,-25213333.333333336
2024-04-02 07:15:00+00:00,-27646666.666666668
2024-04-02 07:30:00+00:00,-28516666.666666664
2024-04-02 07:45:00+00:00,-28523333.333333332
2024-04-02 08:00:00+00:00,-29066666.666666668
2024-04-02 08:15:00+00:00,-29566666.666666668
2024-04-02 08:30:00+00:00,-28933333.333333332
2024-04-02 08:45:00+00:00,-29416666.666666668
2024-04-02 09:00:00+00:00,-30476666.666666668
2024-04-02 09:15:00+00:00,-30446666.666666664
2024-04-02 09:30:00+00:00,-30376666.666666664
2024-04-02 09:45:00+00:00,-29346666.666666668
2024-04-02 10:00:00+00:00,-30883333.333333332
2024-04-02 10:15:00+00:00,-23953333.333333332
2024-04-02 10:30:00+00:00,-27230000.0
2024-04-02 10:45:00+00:00,-27083333.333333332
2024-04-02 11:00:00+00:00,-28330000.0
2024-04-02 11:15:00+00:00,-26640000.0
2024-04-02 11:30:00+00:00,-23460000.0
2024-04-02 11:45:00+00:00,-26040000.0
2024-04-02 12:00:00+00:00,-27960000.0
2024-04-02 12:15:00+00:00,-23180000.0
2024-04-02 12:30:00+00:00,-27533333.333333336
2024-04-02 12:45:00+00:00,-24813333.333333332
2024-04-02 13:00:00+00:00,-25250000.0
2024-04-02 13:15:00+00:00,-27143333.333333336
2024-04-02 13:30:00+00:00,-25040000.0
2024-04-02 13:45:00+00:00,-25363333.333333332
2024-04-02 14:00:00+00:00,-26156666.666666668
2024-04-02 14:15:00+00:00,-28443333.333333332
2024-04-02 14:30:00+00:00,-28906666.666666668
2024-04-02 14:45:00+00:00,-29303333.333333336
2024-04-02 15:00:00+00:00,-29570000.0
2024-04-02 15:15:00+00:00,-26466666.666666664
2024-04-02 15:30:00+00:00,-28933333.333333332
2024-04-02 15:45:00+00:00,-29223333.333333332
2024-04-02 16:00:00+00:00,-30333333.333333332
2024-04-02 16:15:00+00:00,-28393333.333333336
2024-04-02 16:30:00+00:00,-27406666.666666668
2024-04-02 16:45:00+00:00,-28950000.0
2024-04-02 17:00:00+00:00,-29003333.333333332
2024-04-02 17:15:00+00:00,-28956666.666666668
2024-04-02 17:30:00+00:00,-28983333.333333336
2024-04-02 17:45:00+00:00,-27820000.0
2024-04-02 18:00:00+00:00,-28690000.0
2024-04-02 18:15:00+00:00,-27546666.666666668
2024-04-02 18:30:00+00:00,-27133333.333333332
2024-04-02 18:45:00+00:00,-26890000.0
2024-04-02 19:00:00+00:00,-27036666.666666664
2024-04-02 19:15:00+00:00,-26920000.0
2024-04-02 19:30:00+00:00,-26896666.666666668
2024-04-02 19:45:00+00:00,-25986666.666666668
2024-04-02 20:00:00+00:00,-26026666.666666668
2024-04-02 20:15:00+00:00,-24703333.333333332
2024-04-02 20:30:00+00:00,-24166666.666666668
2024-04-02 20:45:00+00:00,-23240000.0
2024-04-02 21:00:00+00:00,-23296666.666666668
2024-04-02 21:15:00+00:00,-23073333.333333336
2024-04-02 21:30:00+00:00,-23033333.333333336
2024-04-02 21:45:00+00:00,-22580000.0
2024-04-02 22:00:00+00:00,-21980000.0
2024-04-02 22:15:00+00:00,-21000000.0
2024-04-02 22:30:00+00:00,-20756666.666666668
2024-04-02 22:45:00+00:00,-19870000.0
2024-04-02 23:00:00+00:00,-19590000.0
2024-04-02 23:15:00+00:00,-19903333.333333332
2024-04-02 23:30:00+00:00,-19420000.0
2024-04-02 23:45:00+00:00,-18590000.0
2024-04-03 00:00:00+00:00,-18590000.0
2024-04-03 00:15:00+00:00,-18590000.0
2024-04-03 00:30:00+00:00,-18590000.0
2024-04-03 00:45:00+00:00,-18590000.0
2024-04-03 01:00:00+00:00,-18456666.666666668
2024-04-03 01:15:00+00:00,-17600000.0
2024-04-03 01:30:00+00:00,-17600000.0
2024-04-03 01:45:00+00:00,-17600000.0
2024-04-03 02:00:00+00:00,-17600000.0
2024-04-03 02:15:00+00:00,-17600000.0
2024-04-03 02:30:00+00:00,-17053333.333333336
2024-04-03 02:45:00+00:00,-16600000.000000002
2024-04-03 03:00:00+00:00,-16600000.000000002
2024-04-03 03:15:00+00:00,-16716666.666666664
2024-04-03 03:30:00+00:00,-18103333.333333332
2024-04-03 03:45:00+00:00,-17930000.0
2024-04-03 04:00:00+00:00,-17930000.0
2024-04-03 04:15:00+00:00,-18523333.333333332
2024-04-03 04:30:00+00:00,-19313333.333333332
2024-04-03 04:45:00+00:00,-20050000.0
2024-04-03 05:00:00+00:00,-21340000.0
2024-04-03 05:15:00+00:00,-22783333.333333336
2024-04-03 05:30:00+00:00,-24216666.666666664
2024-04-03 05:45:00+00:00,-24650000.0
2024-04-03 06:00:00+00:00,-26283333.333333336
2024-04-03 06:15:00+00:00,-26370000.0
2024-04-03 06:30:00+00:00,-26830000.0
2024-04-03 06:45:00+00:00,-27503333.333333332
2024-04-03 07:00:00+00:00,-28740000.0
2024-04-03 07:15:00+00:00,-28760000.0
2024-04-03 07:30:00+00:00,-29450000.0
2024-04-03 07:45:00+00:00,-28973333.333333332
2024-04-03 08:00:00+00:00,-28413333.333333336
2024-04-03 08:15:00+00:00,-30403333.333333332
2024-04-03 08:30:00+00:00,-31373333.333333336
2024-04-03 08:45:00+00:00,-29300000.0
2024-04-03 09:00:00+00:00,-30096666.666666668
2024-04-03 09:15:00+00:00,-29433333.333333332
2024-04-03 09:30:00+00:00,-31073333.333333336
2024-04-03 09:45:00+00:00,-29770000.0
2024-04-03 10:00:00+00:00,-30210000.0
2024-04-03 10:15:00+00:00,-31326666.666666668
2024-04-03 10:30:00+00:00,-31610000.0
2024-04-03 10:45:00+00:00,-30836666.666666664
2024-04-03 11:00:00+00:00,-30736666.666666668
2024-04-03 11:15:00+00:00,-28936666.666666668
2024-04-03 11:30:00+00:00,-29183333.333333332
2024-04-03 11:45:00+00:00,-27563333.333333332
2024-04-03 12:00:00+00:00,-25946666.666666664
2024-04-03 12:15:00+00:00,-26386666.666666668
2024-04-03 12:30:00+00:00,-27990000.0
2024-04-03 12:45:00+00:00,-27486666.666666668
2024-04-03 13:00:00+00:00,-27783333.333333336
2024-04-03 13:15:00+00:00,-28860000.0
2024-04-03 13:30:00+00:00,-30066666.666666668
2024-04-03 13:45:00+00:00,-28010000.0
2024-04-03 14:00:00+00:00,-27813333.333333332
2024-04-03 14:15:00+00:00,-28640000.0
2024-04-03 14:30:00+00:00,-26576666.666666668
2024-04-03 14:45:00+00:00,-24496666.666666668
2024-04-03 15:00:00+00:00,-25490000.0
2024-04-03 15:15:00+00:00,-25816666.666666668
2024-04-03 15:30:00+00:00,-29830000.0
2024-04-03 15:45:00+00:00,-30450000.0
2024-04-03 16:00:00+00:00,-30366666.666666668
2024-04-03 16:15:00+00:00,-30283333.333333336
2024-04-03 16:30:00+00:00,-29423333.333333332
2024-04-03 16:45:00+00:00,-27050000.0
2024-04-03 17:00:00+00:00,-27153333.333333332
2024-04-03 17:15:00+00:00,-27056666.666666668
2024-04-03 17:30:00+00:00,-27840000.0
2024-04-03 17:45:00+00:00,-28163333.333333336
2024-04-03 18:00:00+00:00,-28140000.0
2024-04-03 18:15:00+00:00,-27440000.0
2024-04-03 18:30:00+00:00,-27783333.333333336
2024-04-03 18:45:00+00:00,-27440000.0
2024-04-03 19:00:00+00:00,-28043333.333333332
2024-04-03 19:15:00+00:00,-27686666.666666668
2024-04-03 19:30:00+00:00,-26773333.333333332
2024-04-03 19:45:00+00:00,-26230000.0
2024-04-03 20:00:00+00:00,-25730000.0
2024-04-03 20:15:00+00:00,-25270000.0
2024-04-03 20:30:00+00:00,-24780000.0
2024-04-03 20:45:00+00:00,-24020000.0
2024-04-03 21:00:00+00:00,-23833333.333333332
2024-04-03 21:15:00+00:00,-23350000.0
2024-04-03 21:30:00+00:00,-23423333.333333332
2024-04-03 21:45:00+00:00,-23283333.333333336
2024-04-03 22:00:00+00:00,-22246666.666666668
2024-04-03 22:15:00+00:00,-21726666.666666668
2024-04-03 22:30:00+00:00,-20776666.666666668
2024-04-03 22:45:00+00:00,-20580000.0
2024-04-03 23:00:00+00:00,-20580000.0
2024-04-03 23:15:00+00:00,-20580000.0
2024-04-03 23:30:00+00:00,-20580000.0
2024-04-03 23:45:00+00:00,-19660000.0
2024-04-04 00:00:00+00:00,-18260000.0
2024-04-04 00:15:00+00:00,-18260000.0
2024-04-04 00:30:00+00:00,-17783333.333333336
2024-04-04 00:45:00+00:00,-18260000.0
2024-04-04 01:00:00+00:00,-18220000.0
2024-04-04 01:15:00+00:00,-17600000.0
2024-04-04 01:30:00+00:00,-17600000.0
2024-04-04 01:45:00+00:00,-17600000.0
2024-04-04 02:00:00+00:00,-17600000.0
2024-04-04 02:15:00+00:00,-17600000.0
2024-04-04 02:30:00+00:00,-17600000.0
2024-04-04 02:45:00+00:00,-18090000.0
2024-04-04 03:00:00+00:00,-17930000.0
2024-04-04 03:15:00+00:00,-17930000.0
2024-04-04 03:30:00+00:00,-18463333.333333336
2024-04-04 03:45:00+00:00,-17930000.0
2024-04-04 04:00:00+00:00,-18896666.666666668
2024-04-04 04:15:00+00:00,-19560000.0
2024-04-04 04:30:00+00:00,-20386666.666666668
2024-04-04 04:45:00+00:00,-21016666.666666664
2024-04-04 05:00:00+00:00,-23010000.0
2024-04-04 05:15:00+00:00,-23820000.0
2024-04-04 05:30:00+00:00,-24663333.333333336
2024-04-04 05:45:00+00:00,-25580000.0
2024-04-04 06:00:00+00:00,-26940000.0
2024-04-04 06:15:00+00:00,-26943333.333333332
2024-04-04 06:30:00+00:00,-28193333.333333332
2024-04-04 06:45:00+00:00,-28410000.0
2024-04-04 07:00:00+00:00,-29406666.666666668
2024-04-04 07:15:00+00:00,-30183333.333333332
2024-04-04 07:30:00+00:00,-30493333.333333332
2024-04-04 07:45:00+00:00,-30933333.333333332
2024-04-04 08:00:00+00:00,-31033333.333333336
2024-04-04 08:15:00+00:00,-31376666.666666664
2024-04-04 08:30:00+00:00,-32386666.666666664
2024-04-04 08:45:00+00:00,-31080000.0
2024-04-04 09:00:00+00:00,-32220000.0
2024-04-04 09:15:00+00:00,-30810000.0
2024-04-04 09:30:00+00:00,-30033333.333333336
2024-04-04 09:45:00+00:00,-29353333.333333332
2024-04-04 10:00:00+00:00,-30136666.666666668
2024-04-04 10:15:00+00:00,-31983333.333333336
2024-04-04 10:30:00+00:00,-28303333.333333336
2024-04-04 10:45:00+00:00,-20526666.666666668
2024-04-04 11:00:00+00:00,-22856666.666666664
2024-04-04 11:15:00+00:00,-22953333.333333332
2024-04-04 11:30:00+00:00,-18136666.666666668
2024-04-04 11:45:00+00:00,-22456666.666666668
2024-04-04 12:00:00+00:00,-20620000.0
2024-04-04 12:15:00+00:00,-21746666.666666668
2024-04-04 12:30:00+00:00,-21860000.0
2024-04-04 12:45:00+00:00,-19423333.333333332
2024-04-04 13:00:00+00:00,-19070000.0
2024-04-04 13:15:00+00:00,-22796666.666666668
2024-04-04 13:30:00+00:00,-20480000.0
2024-04-04 13:45:00+00:00,-21180000.0
2024-04-04 14:00:00+00:00,-24766666.666666664
2024-04-04 14:15:00+00:00,-26186666.666666668
2024-04-04 14:30:00+00:00,-26806666.666666668
2024-04-04 14:45:00+00:00,-26503333.333333332
2024-04-04 15:00:00+00:00,-26823333.333333336
2024-04-04 15:15:00+00:00,-24693333.333333332
2024-04-04 15:30:00+00:00,-25673333.333333332
2024-04-04 15:45:00+00:00,-28193333.333333332
2024-04-04 16:00:00+00:00,-31656666.666666668
2024-04-04 16:15:00+00:00,-31990000.0
2024-04-04 16:30:00+00:00,-30966666.666666664
2024-04-04 16:45:00+00:00,-29770000.0
2024-04-04 17:00:00+00:00,-30093333.333333332
2024-04-04 17:15:00+00:00,-29703333.333333332
2024-04-04 17:30:00+00:00,-30453333.333333332
2024-04-04 17:45:00+00:00,-29293333.333333332
2024-04-04 18:00:00+00:00,-29690000.0
2024-04-04 18:15:00+00:00,-28570000.0
2024-04-04 18:30:00+00:00,-29053333.333333336
2024-04-04 18:45:00+00:00,-28930000.0
2024-04-04 19:00:00+00:00,-28970000.0
2024-04-04 19:15:00+00:00,-27963333.333333336
2024-04-04 19:30:00+00:00,-27586666.666666664
2024-04-04 19:45:00+00:00,-26893333.333333336
2024-04-04 20:00:00+00:00,-26590000.0
2024-04-04 20:15:00+00:00,-25326666.666666668
2024-04-04 20:30:00+00:00,-24803333.333333336
2024-04-04 20:45:00+00:00,-24300000.0
2024-04-04 21:00:00+00:00,-24396666.666666668
2024-04-04 21:15:00+00:00,-23413333.333333336
2024-04-04 21:30:00+00:00,-23653333.333333332
2024-04-04 21:45:00+00:00,-22743333.333333332
2024-04-04 22:00:00+00:00,-22363333.333333332
2024-04-04 22:15:00+00:00,-21580000.0
2024-04-04 22:30:00+00:00,-21740000.0
2024-04-04 22:45:00+00:00,-21580000.0
2024-04-04 23:00:00+00:00,-21846666.666666668
2024-04-04 23:15:00+00:00,-20920000.0
2024-04-04 23:30:00+00:00,-20333333.333333332
2024-04-04 23:45:00+00:00,-19920000.0
2024-04-05 00:00:00+00:00,-19920000.0
2024-04-05 00:15:00+00:00,-19176666.666666664
2024-04-05 00:30:00+00:00,-18920000.0
2024-04-05 00:45:00+00:00,-19016666.666666664
2024-04-05 01:00:00+00:00,-19046666.666666668
2024-04-05 01:15:00+00:00,-18423333.333333332
2024-04-05 01:30:00+00:00,-17930000.0
2024-04-05 01:45:00+00:00,-17930000.0
2024-04-05 02:00:00+00:00,-17930000.0
2024-04-05 02:15:00+00:00,-17930000.0
2024-04-05 02:30:00+00:00,-17980000.0
2024-04-05 02:45:00+00:00,-18310000.0
2024-04-05 03:00:00+00:00,-18260000.0
2024-04-05 03:15:00+00:00,-18260000.0
2024-04-05 03:30:00+00:00,-18293333.333333332
2024-04-05 03:45:00+00:00,-19606666.666666664
2024-04-05 04:00:00+00:00,-19610000.0
2024-04-05 04:15:00+00:00,-19960000.0
2024-04-05 04:30:00+00:00,-20600000.0
2024-04-05 04:45:00+00:00,-21196666.666666664
2024-04-05 05:00:00+00:00,-22240000.0
2024-04-05 05:15:00+00:00,-23043333.333333332
2024-04-05 05:30:00+00:00,-24200000.0
2024-04-05 05:45:00+00:00,-24530000.0
2024-04-05 06:00:00+00:00,-26080000.0
2024-04-05 06:15:00+00:00,-26226666.666666668
2024-04-05 06:30:00+00:00,-26473333.333333332
2024-04-05 06:45:00+00:00,-26443333.333333332
2024-04-05 07:00:00+00:00,-28466666.666666664
2024-04-05 07:15:00+00:00,-28296666.666666668
2024-04-05 07:30:00+00:00,-26810000.0
2024-04-05 07:45:00+00:00,-28470000.0
2024-04-05 08:00:00+00:00,-30040000.0
2024-04-05 08:15:00+00:00,-30660000.0
2024-04-05 08:30:00+00:00,-30673333.333333332
2024-04-05 08:45:00+00:00,-31233333.333333336
2024-04-05 09:00:00+00:00,-29873333.333333336
2024-04-05 09:15:00+00:00,-30253333.333333332
2024-04-05 09:30:00+00:00,-30926666.666666664
2024-04-05 09:45:00+00:00,-30540000.0
2024-04-05 10:00:00+00:00,-31080000.0
2024-04-05 10:15:00+00:00,-30600000.0
2024-04-05 10:30:00+00:00,-30170000.0
2024-04-05 10:45:00+00:00,-28030000.0
2024-04-05 11:00:00+00:00,-27876666.666666664
2024-04-05 11:15:00+00:00,-27533333.333333336
2024-04-05 11:30:00+00:00,-26366666.666666668
2024-04-05 11:45:00+00:00,-25723333.333333332
2024-04-05 12:00:00+00:00,-27616666.666666668
2024-04-05 12:15:00+00:00,-29000000.0
2024-04-05 12:30:00+00:00,-29783333.333333336
2024-04-05 12:45:00+00:00,-28983333.333333336
2024-04-05 13:00:00+00:00,-28803333.333333336
2024-04-05 13:15:00+00:00,-20963333.333333336
2024-04-05 13:30:00+00:00,-20216666.666666664
2024-04-05 13:45:00+00:00,-21423333.333333332
2024-04-05 14:00:00+00:00,-24203333.333333332
2024-04-05 14:15:00+00:00,-22156666.666666668
2024-04-05 14:30:00+00:00,-21083333.333333332
2024-04-05 14:45:00+00:00,-22473333.333333332
2024-04-05 15:00:00+00:00,-23720000.0
2024-04-05 15:15:00+00:00,-23710000.0
2024-04-05 15:30:00+00:00,-24646666.666666668
2024-04-05 15:45:00+00:00,-27093333.333333332
2024-04-05 16:00:00+00:00,-26626666.666666664
2024-04-05 16:15:00+00:00,-25733333.333333336
2024-04-05 16:30:00+00:00,-26183333.333333332
2024-04-05 16:45:00+00:00,-26360000.0
2024-04-05 17:00:00+00:00,-25770000.0
2024-04-05 17:15:00+00:00,-25263333.333333332
2024-04-05 17:30:00+00:00,-26300000.0
2024-04-05 17:45:00+00:00,-26280000.0
2024-04-05 18:00:00+00:00,-27836666.666666664
2024-04-05 18:15:00+00:00,-26710000.0
2024-04-05 18:30:00+00:00,-26233333.333333336
2024-04-05 18:45:00+00:00,-26203333.333333332
2024-04-05 19:00:00+00:00,-27096666.666666668
2024-04-05 19:15:00+00:00,-25900000.0
2024-04-05 19:30:00+00:00,-26040000.0
2024-04-05 19:45:00+00:00,-25226666.666666668
2024-04-05 20:00:00+00:00,-25020000.0
2024-04-05 20:15:00+00:00,-24136666.666666668
2024-04-05 20:30:00+00:00,-23676666.666666664
2024-04-05 20:45:00+00:00,-22936666.666666668
2024-04-05 21:00:00+00:00,-23116666.666666668
2024-04-05 21:15:00+00:00,-22593333.333333332
2024-04-05 21:30:00+00:00,-23543333.333333332
2024-04-05 21:45:00+00:00,-22920000.0
2024-04-05 22:00:00+00:00,-22426666.666666664
2024-04-05 22:15:00+00:00,-22240000.0
2024-04-05 22:30:00+00:00,-21973333.333333332
2024-04-05 22:45:00+00:00,-21503333.333333332
2024-04-05 23:00:00+00:00,-22266666.666666664
2024-04-05 23:15:00+00:00,-21360000.0
2024-04-05 23:30:00+00:00,-20580000.0
2024-04-05 23:45:00+00:00,-20600000.0
2024-04-06 00:00:00+00:00,-20580000.0
2024-04-06 00:15:00+00:00,-19770000.0
2024-04-06 00:30:00+00:00,-19503333.333333332
2024-04-06 00:45:00+00:00,-18590000.0
2024-04-06 01:00:00+00:00,-18590000.0
2024-04-06 01:15:00+00:00,-18590000.0
2024-04-06 01:30:00+00:00,-18243333.333333332
2024-04-06 01:45:00+00:00,-17600000.0
2024-04-06 02:00:00+00:00,-17600000.0
2024-04-06 02:15:00+00:00,-17600000.0
2024-04-06 02:30:00+00:00,-17600000.0
2024-04-06 02:45:00+00:00,-17600000.0
2024-04-06 03:00:00+00:00,-17883333.333333332
2024-04-06 03:15:00+00:00,-17413333.333333336
2024-04-06 03:30:00+00:00,-17260000.0
2024-04-06 03:45:00+00:00,-17260000.0
2024-04-06 04:00:00+00:00,-17260000.0
2024-04-06 04:15:00+00:00,-17580000.0
2024-04-06 04:30:00+00:00,-18073333.333333336
2024-04-06 04:45:00+00:00,-18320000.0
2024-04-06 05:00:00+00:00,-18766666.666666664
2024-04-06 05:15:00+00:00,-19086666.666666664
2024-04-06 05:30:00+00:00,-19313333.333333332
2024-04-06 05:45:00+00:00,-18893333.333333336
2024-04-06 06:00:00+00:00,-19406666.666666668
2024-04-06 06:15:00+00:00,-18920000.0
2024-04-06 06:30:00+00:00,-18743333.333333332
2024-04-06 06:45:00+00:00,-19440000.0
2024-04-06 07:00:00+00:00,-18710000.0
2024-04-06 07:15:00+00:00,-21010000.0
2024-04-06 07:30:00+00:00,-18366666.666666668
2024-04-06 07:45:00+00:00,-17533333.333333336
2024-04-06 08:00:00+00:00,-19303333.333333336
2024-04-06 08:15:00+00:00,-16960000.0
2024-04-06 08:30:00+00:00,-16806666.666666668
2024-04-06 08:45:00+00:00,-15656666.666666666
2024-04-06 09:00:00+00:00,-15983333.333333332
2024-04-06 09:15:00+00:00,-15353333.333333334
2024-04-06 09:30:00+00:00,-13703333.333333334
2024-04-06 09:45:00+00:00,-13693333.333333334
2024-04-06 10:00:00+00:00,-16443333.333333332
2024-04-06 10:15:00+00:00,-16423333.333333332
2024-04-06 10:30:00+00:00,-17970000.0
2024-04-06 10:45:00+00:00,-16790000.0
2024-04-06 11:00:00+00:00,-17873333.333333336
2024-04-06 11:15:00+00:00,-16235000.000000002
2024-04-06 11:30:00+00:00,-14596666.666666666
2024-04-06 11:45:00+00:00,-15066666.666666666
2024-04-06 12:00:00+00:00,-13793333.333333332
2024-04-06 12:15:00+00:00,-15440000.0
2024-04-06 12:30:00+00:00,-16786666.666666664
2024-04-06 12:45:00+00:00,-15360000.0
2024-04-06 13:00:00+00:00,-19396666.666666668
2024-04-06 13:15:00+00:00,-20186666.666666668
2024-04-06 13:30:00+00:00,-19103333.333333332
2024-04-06 13:45:00+00:00,-17506666.666666668
2024-04-06 14:00:00+00:00,-17846666.666666668
2024-04-06 14:15:00+00:00,-16676666.666666666
2024-04-06 14:30:00+00:00,-17220000.0
2024-04-06 14:45:00+00:00,-17776666.666666668
2024-04-06 15:00:00+00:00,-19076666.666666668
2024-04-06 15:15:00+00:00,-18996666.666666668
2024-04-06 15:30:00+00:00,-19746666.666666668
2024-04-06 15:45:00+00:00,-20330000.0
